2021-10-19 15:43:03.593 [http-nio-9998-exec-4] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：1000_0|10|1|1634629383577|sadjkan2334dns2ub2
2021-10-19 15:44:12.103 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=心理医学科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=心理医学科门诊&depcode=200004117&timestamp=1634629452074&
2021-10-19 15:44:12.126 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.169 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=特需心理医学科门诊1&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需心理医学科门诊1&depcode=200004118&timestamp=1634629452140&
2021-10-19 15:44:12.192 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.237 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=介入治疗门诊(放射科)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=介入治疗门诊(放射科)&depcode=200004123&timestamp=1634629452208&
2021-10-19 15:44:12.262 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.306 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=超声介入门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=超声介入门诊&depcode=200004130&timestamp=1634629452278&
2021-10-19 15:44:12.329 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.374 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=物理医学康复科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=物理医学康复科门诊&depcode=200004129&timestamp=1634629452344&
2021-10-19 15:44:12.397 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.454 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=物理医学康复科门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=物理医学康复科门诊(西院)&depcode=200004127&timestamp=1634629452416&
2021-10-19 15:44:12.478 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.522 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=肠外肠内营养科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=肠外肠内营养科门诊&depcode=200004120&timestamp=1634629452493&
2021-10-19 15:44:12.547 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.592 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=特需肠外肠内营养科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需肠外肠内营养科门诊&depcode=200004122&timestamp=1634629452562&
2021-10-19 15:44:12.614 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.658 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=核医学科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=核医学科门诊&depcode=200004131&timestamp=1634629452630&
2021-10-19 15:44:12.680 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.725 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=特需核医学门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需核医学门诊&depcode=200004132&timestamp=1634629452696&
2021-10-19 15:44:12.746 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.791 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=麻醉科&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=麻醉科&depcode=200004055&timestamp=1634629452761&
2021-10-19 15:44:12.812 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:12.989 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=a4e171f4cf9b6816acdfb9ae62c414d7&bigname=专科&intro=麻醉科疼痛门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=麻醉科疼痛门诊&depcode=200004056&timestamp=1634629452828&
2021-10-19 15:44:13.011 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.057 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=肾内科IGA肾病专病门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=肾内科IGA肾病专病门诊&depcode=200040142&timestamp=1634629453027&
2021-10-19 15:44:13.080 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.126 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=检验科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=检验科门诊&depcode=200048338&timestamp=1634629453095&
2021-10-19 15:44:13.148 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.193 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=门诊部疑难病会诊中心(东院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=门诊部疑难病会诊中心(东院)&depcode=200048491&timestamp=1634629453163&
2021-10-19 15:44:13.345 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.390 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=加速器治疗室(放疗科)(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=加速器治疗室(放疗科)(西院)&depcode=200048571&timestamp=1634629453360&
2021-10-19 15:44:13.413 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.459 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=生殖中心门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=生殖中心门诊(西院)&depcode=200048575&timestamp=1634629453428&
2021-10-19 15:44:13.482 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.526 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=帕金森专病门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=帕金森专病门诊&depcode=200004013&timestamp=1634629453497&
2021-10-19 15:44:13.550 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.593 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=癫痫门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=癫痫门诊&depcode=200004037&timestamp=1634629453565&
2021-10-19 15:44:13.617 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.788 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=老年医学科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=老年医学科门诊&depcode=200004021&timestamp=1634629453632&
2021-10-19 15:44:13.812 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.856 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=神经外科垂体专病门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=神经外科垂体专病门诊&depcode=200004038&timestamp=1634629453827&
2021-10-19 15:44:13.879 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.922 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=神经外科脊髓疾病专科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=神经外科脊髓疾病专科门诊&depcode=200004039&timestamp=1634629453893&
2021-10-19 15:44:13.945 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:13.990 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=泌尿外科泌尿结石门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=泌尿外科泌尿结石门诊&depcode=200004048&timestamp=1634629453960&
2021-10-19 15:44:14.012 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.058 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=泌尿外科膀胱癌专科门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=泌尿外科膀胱癌专科门诊&depcode=200004050&timestamp=1634629454027&
2021-10-19 15:44:14.081 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.126 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=基本外科肠造口门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=基本外科肠造口门诊&depcode=200004024&timestamp=1634629454096&
2021-10-19 15:44:14.150 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.195 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=耳聋基因筛查遗传门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=耳聋基因筛查遗传门诊&depcode=200004092&timestamp=1634629454166&
2021-10-19 15:44:14.218 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.263 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=特需康复理疗门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需康复理疗门诊2&depcode=200004128&timestamp=1634629454234&
2021-10-19 15:44:14.287 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.334 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=疼痛门诊&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=疼痛门诊&depcode=200004036&timestamp=1634629454302&
2021-10-19 15:44:14.359 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.405 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=特需麻醉科门诊2&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需麻醉科门诊2&depcode=200004058&timestamp=1634629454375&
2021-10-19 15:44:14.428 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.472 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=针灸按摩室(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=针灸按摩室(西院)&depcode=200004135&timestamp=1634629454443&
2021-10-19 15:44:14.496 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.540 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=肠外肠内营养科门诊(西院)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=肠外肠内营养科门诊(西院)&depcode=200004121&timestamp=1634629454511&
2021-10-19 15:44:14.564 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.607 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=0551a547cc19d3d09f2e57bd2931b7d0&bigname=其它&intro=特需放射科门诊1&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=特需放射科门诊1&depcode=200041160&timestamp=1634629454579&
2021-10-19 15:44:14.631 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.675 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1e452d84823e025229c72c23d100a464&bigname=国际医疗部&intro=国际医疗(儿科)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=国际医疗(儿科)&depcode=200048271&timestamp=1634629454646&
2021-10-19 15:44:14.697 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.741 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1e452d84823e025229c72c23d100a464&bigname=国际医疗部&intro=国际医疗(预防接种)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=国际医疗(预防接种)&depcode=200048272&timestamp=1634629454713&
2021-10-19 15:44:14.764 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.808 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1e452d84823e025229c72c23d100a464&bigname=国际医疗部&intro=国际医疗(神经科)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=国际医疗(神经科)&depcode=200048273&timestamp=1634629454779&
2021-10-19 15:44:14.831 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 15:44:14.876 [http-nio-9998-exec-3] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data bigcode=1e452d84823e025229c72c23d100a464&bigname=国际医疗部&intro=国际医疗(胸外科)&sign=8b09106b01bca6c968c473b1f883b471&hoscode=1000_0&depname=国际医疗(胸外科)&depcode=200048274&timestamp=1634629454846&
